subjnum,TaskOrder,trial_num,trial_id,condition,block_Norm,p_efficient,p_engaged,n_fix
25,VST_first,69,25_4_103,CD,3,0.10217939223463313,0.8978206077653669,3
25,VST_first,70,25_4_104,CD,3,0.1518042194590475,0.8481957805409525,5
25,VST_first,71,25_4_105,CD,3,0.7283834459013546,0.2716165540986453,3
25,VST_first,72,25_4_106,VD,3,0.3318214209660679,0.6681785790339321,4
25,VST_first,73,25_4_107,VD,3,0.5188901908263122,0.48110980917368784,2
25,VST_first,74,25_4_108,VD,3,0.14899244420322993,0.85100755579677,3
25,VST_first,75,25_4_109,CD,3,0.13055828618119542,0.8694417138188046,4
25,VST_first,76,25_4_110,VD,3,0.10359793656164695,0.896402063438353,3
25,VST_first,77,25_4_111,VD,3,0.32121354235511956,0.6787864576448804,4
25,VST_first,78,25_4_112,VD,3,0.639308577287997,0.36069142271200305,5
25,VST_first,79,25_4_113,CD,3,0.38506113655438573,0.6149388634456142,3
25,VST_first,80,25_4_114,CD,3,0.5427374689586177,0.4572625310413822,3
25,VST_first,81,25_4_115,VD,3,0.12829340919561708,0.8717065908043828,4
25,VST_first,82,25_4_116,CD,3,0.10043023776814188,0.8995697622318581,4
25,VST_first,83,25_4_117,VD,3,0.10956205154448956,0.8904379484555104,4
25,VST_first,84,25_4_118,CD,3,0.16762399676616796,0.8323760032338321,3
25,VST_first,85,25_4_119,VD,3,0.10933292066712372,0.8906670793328764,4
25,VST_first,87,25_4_121,VD,3,0.2993033064068521,0.7006966935931479,5
25,VST_first,89,25_4_123,VD,3,0.1399924622891446,0.8600075377108554,3
25,VST_first,90,25_4_124,CD,3,0.14868362918942432,0.8513163708105757,3
25,VST_first,91,25_4_125,VD,3,0.4362241775946365,0.5637758224053635,4
25,VST_first,92,25_4_126,CD,3,0.5370029536957411,0.46299704630425886,4
25,VST_first,93,25_4_127,VD,3,0.10065200364771719,0.8993479963522828,4
25,VST_first,94,25_4_128,VD,3,0.3228637046943763,0.6771362953056237,4
25,VST_first,95,25_5_129,VD,4,0.38618936753055927,0.6138106324694408,3
25,VST_first,96,25_5_130,VD,4,0.11655996983365183,0.8834400301663482,4
25,VST_first,97,25_5_131,CD,4,0.5254661974359097,0.4745338025640902,3
25,VST_first,98,25_5_132,VD,4,0.3180195993375451,0.6819804006624549,4
25,VST_first,99,25_5_133,CD,4,0.3160276875895292,0.6839723124104707,4
25,VST_first,100,25_5_134,VD,4,0.2830740663213412,0.7169259336786588,5
25,VST_first,101,25_5_135,CD,4,0.3230228323108093,0.6769771676891907,4
25,VST_first,102,25_5_136,CD,4,0.09890545605340384,0.9010945439465962,4
25,VST_first,103,25_5_137,CD,4,0.3214749291554528,0.6785250708445473,4
25,VST_first,104,25_5_138,CD,4,0.4043625150856956,0.5956374849143045,3
25,VST_first,105,25_5_139,VD,4,0.33876115467960966,0.6612388453203903,4
25,VST_first,106,25_5_140,CD,4,0.32491905764814744,0.6750809423518526,4
25,VST_first,107,25_5_141,CD,4,0.2916941412650643,0.7083058587349357,5
25,VST_first,110,25_5_144,CD,4,0.3449382431581073,0.6550617568418927,3
25,VST_first,111,25_5_145,CD,4,0.3486537662368317,0.6513462337631682,4
25,VST_first,112,25_5_146,CD,4,0.2897580643382214,0.7102419356617786,5
25,VST_first,113,25_5_147,VD,4,0.3415789608174419,0.6584210391825581,4
25,VST_first,114,25_5_148,VD,4,0.09288294440842793,0.9071170555915721,3
25,VST_first,115,25_5_149,CD,4,0.6783538913146638,0.32164610868533616,3
25,VST_first,116,25_5_150,CD,4,0.5216554947996879,0.4783445052003121,2
25,VST_first,117,25_5_151,VD,4,0.5162409410360242,0.4837590589639757,2
25,VST_first,119,25_5_153,CD,4,0.09911554624412051,0.9008844537558796,4
25,VST_first,121,25_5_155,VD,4,0.09233734931228688,0.9076626506877131,3
25,VST_first,122,25_5_156,CD,4,0.31587452575647607,0.6841254742435239,4
25,VST_first,124,25_5_158,VD,4,0.1002985302748044,0.8997014697251957,4
25,VST_first,125,25_5_159,VD,4,0.27427686800451206,0.725723131995488,3
25,VST_first,126,25_6_161,CD,5,0.0963246235043086,0.9036753764956913,3
25,VST_first,128,25_6_163,VD,5,0.12513066230658437,0.8748693376934156,4
25,VST_first,129,25_6_164,CD,5,0.11138971873332568,0.8886102812666743,4
25,VST_first,130,25_6_165,CD,5,0.09852483594627529,0.9014751640537247,3
25,VST_first,131,25_6_166,CD,5,0.3990302784465755,0.6009697215534245,3
25,VST_first,132,25_6_167,CD,5,0.3489369928844439,0.6510630071155561,4
25,VST_first,133,25_6_168,CD,5,0.36491322565403517,0.6350867743459648,4
25,VST_first,134,25_6_169,CD,5,0.1003983092722536,0.8996016907277464,4
25,VST_first,136,25_6_171,VD,5,0.38253932686324876,0.6174606731367513,3
25,VST_first,137,25_6_172,VD,5,0.39474529635541833,0.6052547036445817,3
25,VST_first,139,25_6_174,VD,5,0.5143759787237827,0.4856240212762173,2
25,VST_first,140,25_6_175,VD,5,0.34285055448352264,0.6571494455164774,4
25,VST_first,141,25_6_176,VD,5,0.5046776823640888,0.49532231763591117,3
25,VST_first,142,25_6_177,CD,5,0.1946494816401962,0.8053505183598039,4
25,VST_first,143,25_6_178,VD,5,0.5141109604134417,0.48588903958655827,2
25,VST_first,144,25_6_179,VD,5,0.27203339187162,0.7279666081283801,3
25,VST_first,146,25_6_181,CD,5,0.49279656817682027,0.5072034318231797,4
25,VST_first,147,25_6_182,CD,5,0.2500368559738975,0.7499631440261025,4
25,VST_first,148,25_6_183,CD,5,0.3547398948774645,0.6452601051225355,4
25,VST_first,150,25_6_185,VD,5,0.5604627457480733,0.4395372542519267,4
25,VST_first,151,25_6_186,VD,5,0.31718671439279933,0.6828132856072007,4
25,VST_first,152,25_6_188,CD,5,0.7103326654964315,0.28966733450356846,3
25,VST_first,153,25_6_189,CD,5,0.10255292655558142,0.8974470734444187,4
25,VST_first,156,25_6_192,CD,5,0.09898293460480183,0.9010170653951981,4
25,VST_first,157,25_7_193,CD,6,0.1842465090719809,0.8157534909280191,4
25,VST_first,158,25_7_194,CD,6,0.41947635007995054,0.5805236499200495,4
25,VST_first,159,25_7_195,VD,6,0.2551899671820876,0.7448100328179124,4
25,VST_first,160,25_7_196,CD,6,0.1300250785865766,0.8699749214134235,4
25,VST_first,161,25_7_197,CD,6,0.3720281600235439,0.627971839976456,3
25,VST_first,162,25_7_198,VD,6,0.537046053964101,0.4629539460358991,6
25,VST_first,163,25_7_199,CD,6,0.3306166129752193,0.6693833870247806,5
25,VST_first,164,25_7_200,CD,6,0.3045984607908414,0.6954015392091587,5
25,VST_first,165,25_7_201,VD,6,0.11122096917501437,0.8887790308249857,4
25,VST_first,166,25_7_202,CD,6,0.5140316609805153,0.48596833901948466,2
25,VST_first,167,25_7_203,CD,6,0.2750747793578551,0.7249252206421448,5
25,VST_first,168,25_7_204,VD,6,0.4863852861435314,0.5136147138564686,5
25,VST_first,170,25_7_206,VD,6,0.32158437601630196,0.678415623983698,4
25,VST_first,171,25_7_207,CD,6,0.23892827658402846,0.7610717234159715,5
25,VST_first,172,25_7_208,CD,6,0.6395160322476241,0.3604839677523759,2
25,VST_first,173,25_7_209,VD,6,0.32466126382010807,0.6753387361798919,4
25,VST_first,174,25_7_210,VD,6,0.40413978381623866,0.5958602161837613,5
25,VST_first,175,25_7_211,VD,6,0.38390334703843526,0.6160966529615648,3
25,VST_first,176,25_7_212,VD,6,0.2397221828495128,0.7602778171504873,4
25,VST_first,177,25_7_213,VD,6,0.19535850993416767,0.8046414900658323,4
25,VST_first,178,25_7_214,CD,6,0.5151683223299425,0.4848316776700575,2
25,VST_first,179,25_7_215,VD,6,0.38546709154253933,0.6145329084574607,3
25,VST_first,180,25_7_216,VD,6,0.10007184067361646,0.8999281593263836,3
25,VST_first,181,25_7_217,VD,6,0.11879235052561275,0.8812076494743872,3
25,VST_first,182,25_7_218,CD,6,0.4221017484451734,0.5778982515548265,5
25,VST_first,183,25_7_219,VD,6,0.2775207794773177,0.7224792205226823,5
25,VST_first,185,25_7_221,CD,6,0.11298126418737323,0.8870187358126267,4
25,VST_first,187,25_7_223,VD,6,0.6175758344409736,0.3824241655590263,3
25,VST_first,188,25_7_224,CD,6,0.11478516596715681,0.8852148340328432,4
25,VST_first,189,25_8_225,CD,7,0.382713426502331,0.617286573497669,3
25,VST_first,190,25_8_226,CD,7,0.3835691988237261,0.6164308011762739,3
25,VST_first,191,25_8_227,VD,7,0.09900110813722002,0.9009988918627799,4
25,VST_first,192,25_8_228,VD,7,0.40557778800363264,0.5944222119963674,3
25,VST_first,193,25_8_229,CD,7,0.5567590521180105,0.44324094788198953,4
25,VST_first,195,25_8_231,CD,7,0.09968007930706585,0.9003199206929341,4
25,VST_first,197,25_8_233,CD,7,0.6759381352470376,0.3240618647529624,3
25,VST_first,198,25_8_234,VD,7,0.27803672636772003,0.72196327363228,5
25,VST_first,199,25_8_235,CD,7,0.289275138841543,0.710724861158457,5
25,VST_first,200,25_8_237,VD,7,0.13981060572485524,0.8601893942751448,4
25,VST_first,202,25_8_239,VD,7,0.5216554947996879,0.4783445052003121,2
25,VST_first,204,25_8_241,VD,7,0.10040054285237308,0.8995994571476269,4
25,VST_first,205,25_8_242,CD,7,0.3921944967515084,0.6078055032484916,3
25,VST_first,206,25_8_243,CD,7,0.11254106193709404,0.8874589380629059,4
25,VST_first,207,25_8_244,VD,7,0.19863561408409036,0.8013643859159096,4
25,VST_first,208,25_8_245,CD,7,0.31425264679049136,0.6857473532095086,4
25,VST_first,209,25_8_246,VD,7,0.1251263738457332,0.8748736261542668,3
25,VST_first,210,25_8_247,CD,7,0.10448126536751334,0.8955187346324867,3
25,VST_first,211,25_8_248,CD,7,0.7189793845128853,0.28102061548711466,3
25,VST_first,212,25_8_249,CD,7,0.5354072636619676,0.46459273633803233,4
25,VST_first,213,25_8_250,CD,7,0.5211435143424554,0.4788564856575446,2
25,VST_first,214,25_8_251,CD,7,0.4193939126380527,0.5806060873619473,5
25,VST_first,215,25_8_252,VD,7,0.6210530773491865,0.37894692265081353,3
25,VST_first,216,25_8_253,VD,7,0.10286885331688078,0.8971311466831192,4
25,VST_first,217,25_8_254,VD,7,0.2679159803105236,0.7320840196894765,4
25,VST_first,218,25_8_255,VD,7,0.09983234725395099,0.9001676527460489,4
25,VST_first,219,25_8_256,VD,7,0.22739142470096346,0.7726085752990365,4
25,VST_first,221,25_9_258,VD,8,0.10431362367700671,0.8956863763229933,4
25,VST_first,222,25_9_259,CD,8,0.1042455296522754,0.8957544703477246,4
25,VST_first,223,25_9_260,VD,8,0.1221510271570587,0.8778489728429413,4
25,VST_first,224,25_9_261,VD,8,0.6752522924991914,0.3247477075008085,3
25,VST_first,225,25_9_262,VD,8,0.0956079135945691,0.9043920864054309,3
25,VST_first,226,25_9_263,CD,8,0.12350582930611625,0.8764941706938838,4
25,VST_first,227,25_9_264,VD,8,0.2720124689564628,0.7279875310435372,4
25,VST_first,228,25_9_265,VD,8,0.40496345962801,0.5950365403719899,3
25,VST_first,229,25_9_266,VD,8,0.3154180611017203,0.6845819388982797,4
25,VST_first,230,25_9_267,VD,8,0.18796761443272542,0.8120323855672746,3
25,VST_first,231,25_9_268,CD,8,0.25588533654297946,0.7441146634570205,5
25,VST_first,232,25_9_269,CD,8,0.33229024578874244,0.6677097542112576,4
25,VST_first,233,25_9_270,VD,8,0.5141109604134417,0.48588903958655827,2
25,VST_first,234,25_9_271,CD,8,0.11163760539264364,0.8883623946073563,4
25,VST_first,235,25_9_272,VD,8,0.42382913176703124,0.5761708682329687,4
25,VST_first,239,25_9_276,CD,8,0.32181331833543647,0.6781866816645635,4
25,VST_first,240,25_9_277,CD,8,0.24984134840642072,0.7501586515935793,4
25,VST_first,242,25_9_279,VD,8,0.10233986817562296,0.897660131824377,4
25,VST_first,243,25_9_280,VD,8,0.12486893335603552,0.8751310666439645,4
25,VST_first,244,25_9_281,VD,8,0.11028083389112595,0.8897191661088741,3
25,VST_first,245,25_9_282,CD,8,0.12792937389614678,0.8720706261038532,4
25,VST_first,246,25_9_283,CD,8,0.12829690973489208,0.871703090265108,4
25,VST_first,247,25_9_284,CD,8,0.5593569136095661,0.4406430863904339,4
25,VST_first,250,25_9_287,VD,8,0.09865666310176471,0.9013433368982353,4
26,RSVP_first,1,26_2_33,CD,1,0.430389061341352,0.569610938658648,3
26,RSVP_first,2,26_2_34,VD,1,0.5147736591067572,0.48522634089324274,2
26,RSVP_first,4,26_2_36,VD,1,0.4074509604086912,0.5925490395913088,3
26,RSVP_first,5,26_2_37,CD,1,0.5049958494823891,0.49500415051761093,2
26,RSVP_first,6,26_2_38,VD,1,0.3845854261600342,0.6154145738399658,3
26,RSVP_first,7,26_2_39,VD,1,0.32682421935876854,0.6731757806412315,3
26,RSVP_first,8,26_2_40,CD,1,0.5153373123650038,0.48466268763499615,2
26,RSVP_first,9,26_2_41,CD,1,0.10773581847516045,0.8922641815248396,4
26,RSVP_first,10,26_2_42,CD,1,0.34927045890704644,0.6507295410929537,4
26,RSVP_first,11,26_2_43,CD,1,0.1037753455969583,0.8962246544030417,3
26,RSVP_first,12,26_2_44,VD,1,0.44723564125607657,0.5527643587439235,4
26,RSVP_first,13,26_2_45,VD,1,0.5189832662897024,0.4810167337102976,2
26,RSVP_first,15,26_2_47,VD,1,0.10145930864334005,0.8985406913566599,4
26,RSVP_first,16,26_2_48,VD,1,0.2390509147382592,0.7609490852617408,3
26,RSVP_first,17,26_2_49,VD,1,0.38503996429291915,0.6149600357070808,3
26,RSVP_first,18,26_2_50,CD,1,0.48541581689077473,0.5145841831092253,2
26,RSVP_first,20,26_2_52,CD,1,0.11048976117998956,0.8895102388200105,4
26,RSVP_first,21,26_2_53,CD,1,0.12436587173419086,0.8756341282658091,3
26,RSVP_first,22,26_2_54,VD,1,0.09924771470467392,0.900752285295326,4
26,RSVP_first,23,26_2_55,VD,1,0.45442351885505183,0.5455764811449482,2
26,RSVP_first,24,26_2_56,CD,1,0.11228083319210687,0.8877191668078931,4
26,RSVP_first,25,26_2_57,VD,1,0.11079563000590979,0.8892043699940901,4
26,RSVP_first,26,26_2_58,CD,1,0.12502049300630863,0.8749795069936914,3
26,RSVP_first,27,26_2_59,CD,1,0.23337756240430532,0.7666224375956946,3
26,RSVP_first,29,26_2_61,CD,1,0.48030369113496707,0.5196963088650329,3
26,RSVP_first,30,26_2_62,CD,1,0.13564547358566556,0.8643545264143344,3
26,RSVP_first,31,26_2_63,CD,1,0.5526640562089697,0.4473359437910302,2
26,RSVP_first,32,26_2_64,VD,1,0.09607813523278061,0.9039218647672194,3
26,RSVP_first,35,26_3_67,CD,2,0.1028498652519621,0.897150134748038,4
26,RSVP_first,36,26_3_68,CD,2,0.5210403104223492,0.47895968957765084,2
26,RSVP_first,37,26_3_69,VD,2,0.3235786791470683,0.6764213208529317,4
26,RSVP_first,38,26_3_70,CD,2,0.11743231305398186,0.8825676869460182,3
26,RSVP_first,39,26_3_71,CD,2,0.08689367875832538,0.9131063212416746,2
26,RSVP_first,41,26_3_73,VD,2,0.36036513067109055,0.6396348693289093,4
26,RSVP_first,42,26_3_74,VD,2,0.31957650286164463,0.6804234971383554,4
26,RSVP_first,43,26_3_75,VD,2,0.10497915971113966,0.8950208402888604,3
26,RSVP_first,44,26_3_76,VD,2,0.9996749366385165,3.2506336148353755e-4,2
26,RSVP_first,45,26_3_77,VD,2,0.3935284243348254,0.6064715756651746,3
26,RSVP_first,46,26_3_78,CD,2,0.10575858740294355,0.8942414125970564,4
26,RSVP_first,47,26_3_79,CD,2,0.09261602202237097,0.907383977977629,3
26,RSVP_first,48,26_3_80,CD,2,0.5053684155438385,0.4946315844561615,2
26,RSVP_first,49,26_3_81,VD,2,0.18304751896156038,0.8169524810384396,3
26,RSVP_first,50,26_3_82,CD,2,0.9771228410956809,0.02287715890431908,2
26,RSVP_first,51,26_3_83,CD,2,0.40070785677694976,0.5992921432230502,3
26,RSVP_first,52,26_3_84,VD,2,0.11758985048076911,0.8824101495192309,4
26,RSVP_first,53,26_3_85,CD,2,0.6476452632214024,0.3523547367785977,5
26,RSVP_first,54,26_3_86,CD,2,0.09968387244607414,0.9003161275539259,4
26,RSVP_first,56,26_3_88,VD,2,0.2948605213150444,0.7051394786849556,3
26,RSVP_first,57,26_3_89,VD,2,0.6795296944687799,0.32047030553122013,2
26,RSVP_first,58,26_3_90,VD,2,0.12071291655583233,0.8792870834441677,4
26,RSVP_first,59,26_3_91,VD,2,0.10779073170404117,0.8922092682959588,4
26,RSVP_first,60,26_3_92,VD,2,0.13184763607694006,0.8681523639230598,4
26,RSVP_first,61,26_3_93,CD,2,0.19257646407627013,0.80742353592373,3
26,RSVP_first,62,26_3_94,CD,2,0.14266904968586785,0.8573309503141321,3
26,RSVP_first,63,26_3_95,VD,2,0.41323007441036586,0.5867699255896341,3
26,RSVP_first,64,26_3_96,CD,2,0.09764208578592404,0.902357914214076,3
26,RSVP_first,65,26_4_97,VD,3,0.11042084601651216,0.8895791539834879,4
26,RSVP_first,66,26_4_98,VD,3,0.10272793978116625,0.8972720602188338,4
26,RSVP_first,67,26_4_99,VD,3,0.5506248046768012,0.4493751953231988,2
26,RSVP_first,68,26_4_100,CD,3,0.09150170923976704,0.9084982907602329,3
26,RSVP_first,70,26_4_102,VD,3,0.11134260783309406,0.888657392166906,3
26,RSVP_first,71,26_4_103,CD,3,0.5172689486031135,0.4827310513968865,2
26,RSVP_first,72,26_4_104,CD,3,0.28140376546863616,0.7185962345313638,5
26,RSVP_first,74,26_4_106,CD,3,0.5152776775981253,0.4847223224018747,3
26,RSVP_first,75,26_4_107,VD,3,0.637945315672682,0.3620546843273179,3
26,RSVP_first,76,26_4_108,CD,3,0.13240470671892166,0.8675952932810783,3
26,RSVP_first,77,26_4_109,VD,3,0.5194789216827469,0.48052107831725305,2
26,RSVP_first,78,26_4_110,VD,3,0.7126898109552707,0.2873101890447292,2
26,RSVP_first,79,26_4_111,VD,3,0.5459251483466563,0.4540748516533437,2
26,RSVP_first,80,26_4_112,VD,3,0.32843798960994236,0.6715620103900576,3
26,RSVP_first,81,26_4_113,VD,3,0.10604098691949619,0.8939590130805039,3
26,RSVP_first,82,26_4_114,VD,3,0.13722103062496266,0.8627789693750373,4
26,RSVP_first,83,26_4_116,CD,3,0.0868414412574992,0.9131585587425008,2
26,RSVP_first,84,26_4_117,VD,3,0.38341631474707066,0.6165836852529294,3
26,RSVP_first,86,26_4_119,CD,3,0.39007859234148456,0.6099214076585154,3
26,RSVP_first,87,26_4_120,CD,3,0.3982826674211102,0.6017173325788898,3
26,RSVP_first,88,26_4_121,VD,3,0.11619432001287677,0.8838056799871232,4
26,RSVP_first,89,26_4_122,CD,3,0.1064588345263609,0.8935411654736392,4
26,RSVP_first,90,26_4_123,VD,3,0.4498683363861891,0.5501316636138109,3
26,RSVP_first,91,26_4_124,CD,3,0.1196476403340439,0.8803523596659562,3
26,RSVP_first,93,26_4_126,CD,3,0.11724041247347844,0.8827595875265215,4
26,RSVP_first,94,26_4_127,CD,3,0.1035020599270489,0.8964979400729511,4
26,RSVP_first,95,26_4_128,VD,3,0.10257211279825228,0.8974278872017477,4
26,RSVP_first,96,26_5_129,CD,4,0.38470143400065493,0.6152985659993451,3
26,RSVP_first,97,26_5_130,CD,4,0.09178629524918774,0.9082137047508122,3
26,RSVP_first,98,26_5_131,VD,4,0.3369610231946584,0.6630389768053416,4
26,RSVP_first,99,26_5_132,CD,4,0.10327987062158825,0.8967201293784117,4
26,RSVP_first,100,26_5_133,CD,4,0.11423301224016989,0.8857669877598301,4
26,RSVP_first,101,26_5_134,CD,4,0.54771450341601,0.45228549658398987,2
26,RSVP_first,102,26_5_135,CD,4,0.3811978590979534,0.6188021409020465,3
26,RSVP_first,103,26_5_136,VD,4,0.39613722083463615,0.6038627791653639,3
26,RSVP_first,104,26_5_137,VD,4,0.28127768713222245,0.7187223128677775,4
26,RSVP_first,105,26_5_138,CD,4,0.1314834202281544,0.8685165797718457,4
26,RSVP_first,107,26_5_140,VD,4,0.10928372505161062,0.8907162749483893,3
26,RSVP_first,109,26_5_142,CD,4,0.5147736591067572,0.48522634089324274,2
26,RSVP_first,110,26_5_143,CD,4,0.31850226102056967,0.6814977389794303,4
26,RSVP_first,111,26_5_144,VD,4,0.09733336626877137,0.9026666337312286,4
26,RSVP_first,112,26_5_145,CD,4,0.9022526167680094,0.09774738323199071,2
26,RSVP_first,114,26_5_147,CD,4,0.3865865063849102,0.6134134936150898,3
26,RSVP_first,115,26_5_148,VD,4,0.16299946613464558,0.8370005338653544,4
26,RSVP_first,116,26_5_149,VD,4,0.19827462280147928,0.8017253771985207,3
26,RSVP_first,117,26_5_150,VD,4,0.5238242070352374,0.47617579296476265,2
26,RSVP_first,118,26_5_151,VD,4,0.3570508880735994,0.6429491119264006,3
26,RSVP_first,119,26_5_152,CD,4,0.5545110436597178,0.4454889563402822,2
26,RSVP_first,120,26_5_153,CD,4,0.5533112459827517,0.4466887540172483,2
26,RSVP_first,121,26_5_154,VD,4,0.09603350582010368,0.9039664941798964,3
26,RSVP_first,123,26_5_156,VD,4,0.2548109184437717,0.7451890815562283,3
26,RSVP_first,124,26_5_157,CD,4,0.10410911836899894,0.8958908816310011,4
26,RSVP_first,125,26_5_158,CD,4,0.8692318009347164,0.13076819906528359,3
26,RSVP_first,126,26_5_159,VD,4,0.5140328213632861,0.48596717863671385,2
26,RSVP_first,128,26_6_161,VD,5,0.728197035966637,0.27180296403336307,3
26,RSVP_first,129,26_6_162,VD,5,0.10084356465976313,0.8991564353402368,3
26,RSVP_first,130,26_6_163,CD,5,0.09957740899056884,0.9004225910094312,3
26,RSVP_first,131,26_6_165,CD,5,0.40666376857305153,0.5933362314269485,3
26,RSVP_first,132,26_6_166,VD,5,0.11739678990720641,0.8826032100927936,4
26,RSVP_first,133,26_6_167,VD,5,0.9068144944233087,0.09318550557669135,2
26,RSVP_first,134,26_6_168,CD,5,0.5139072028708299,0.4860927971291701,2
26,RSVP_first,135,26_6_169,VD,5,0.22609898121110483,0.7739010187888952,3
26,RSVP_first,136,26_6_170,CD,5,0.5576613837610057,0.4423386162389943,2
26,RSVP_first,137,26_6_171,VD,5,0.13470674903406363,0.8652932509659363,3
26,RSVP_first,138,26_6_172,CD,5,0.5597461501189317,0.44025384988106825,2
26,RSVP_first,139,26_6_173,CD,5,0.3947544022243337,0.6052455977756662,3
26,RSVP_first,140,26_6_174,CD,5,0.600911726725073,0.399088273274927,4
26,RSVP_first,141,26_6_175,VD,5,0.10091191584979875,0.89908808415020125,4
26,RSVP_first,142,26_6_176,VD,5,0.11249031239013475,0.88750968760986515,3
26,RSVP_first,143,26_6_177,VD,5,0.5393184825818228,0.4606815174181772,2
26,RSVP_first,145,26_6_179,CD,5,0.09975136727595826,0.9002486327240418,4
26,RSVP_first,146,26_6_180,VD,5,0.11276421165679977,0.8872357883432003,3
26,RSVP_first,147,26_6_182,VD,5,0.509676575576302,0.49032342442369814,2
26,RSVP_first,148,26_6_184,CD,5,0.10975788779591014,0.8902421122040899,4
26,RSVP_first,149,26_6_186,CD,5,0.5211435143424554,0.4788564856575446,2
26,RSVP_first,150,26_6_187,CD,5,0.3819257674801673,0.6180742325198327,3
26,RSVP_first,151,26_6_188,VD,5,0.42684337552628,0.5731566244737201,3
26,RSVP_first,152,26_6_189,CD,5,0.3478516025330486,0.6521483974669514,4
26,RSVP_first,153,26_6_190,VD,5,0.10056749844641565,0.8994325015535842,4
26,RSVP_first,155,26_6_192,CD,5,0.10758980455936906,0.8924101954406309,3
26,RSVP_first,156,26_7_194,CD,6,0.5789280607339264,0.42107193926607356,4
26,RSVP_first,157,26_7_195,CD,6,0.334125229834486,0.665874770165514,5
26,RSVP_first,159,26_7_197,VD,6,0.30150021999385945,0.6984997800061405,4
26,RSVP_first,160,26_7_198,VD,6,0.39009999194583395,0.6099000080541661,3
26,RSVP_first,161,26_7_199,CD,6,0.5185153963681497,0.48148460363185025,2
26,RSVP_first,162,26_7_200,VD,6,0.10067121001666574,0.8993287899833342,4
26,RSVP_first,164,26_7_202,VD,6,0.3278240761101936,0.6721759238898064,4
26,RSVP_first,165,26_7_203,CD,6,0.22165951955962948,0.7783404804403705,3
26,RSVP_first,166,26_7_204,CD,6,0.10571112092627924,0.8942888790737208,4
26,RSVP_first,168,26_7_206,CD,6,0.5056282139232896,0.4943717860767104,5
26,RSVP_first,169,26_7_207,CD,6,0.09719435285217204,0.902805647147828,2
26,RSVP_first,170,26_7_208,VD,6,0.11441642088190757,0.8855835791180924,4
26,RSVP_first,171,26_7_210,CD,6,0.31550694512333033,0.6844930548766697,4
26,RSVP_first,172,26_7_211,VD,6,0.10605125303855256,0.8939487469614474,4
26,RSVP_first,173,26_7_212,VD,6,0.10355178204484453,0.8964482179551555,4
26,RSVP_first,175,26_7_214,CD,6,0.0969033636372322,0.9030966363627678,3
26,RSVP_first,177,26_7_217,CD,6,0.5374074264224562,0.4625925735775437,2
26,RSVP_first,178,26_7_218,CD,6,0.20677361415498371,0.7932263858450163,3
26,RSVP_first,179,26_7_219,VD,6,0.5325943634804894,0.46740563651951056,3
26,RSVP_first,180,26_7_220,VD,6,0.5271189706737092,0.4728810293262908,2
26,RSVP_first,181,26_7_221,CD,6,0.525265351417008,0.4747346485829921,2
26,RSVP_first,182,26_7_222,CD,6,0.5593387136514858,0.4406612863485142,3
26,RSVP_first,183,26_7_223,VD,6,0.34604250927959535,0.6539574907204047,3
26,RSVP_first,184,26_7_224,CD,6,0.2983589229380813,0.7016410770619187,4
26,RSVP_first,185,26_8_225,CD,7,0.534617769220403,0.46538223077959695,4
26,RSVP_first,186,26_8_226,VD,7,0.3887630061054317,0.6112369938945683,3
26,RSVP_first,187,26_8_228,CD,7,0.3275353332071608,0.6724646667928393,4
26,RSVP_first,188,26_8_229,CD,7,0.10703296826779142,0.8929670317322085,4
26,RSVP_first,189,26_8_230,VD,7,0.3838517543283114,0.6161482456716886,3
26,RSVP_first,190,26_8_231,CD,7,0.9411270245198233,0.05887297548017662,2
26,RSVP_first,191,26_8_232,CD,7,0.1013221010504348,0.8986778989495652,4
26,RSVP_first,192,26_8_233,CD,7,0.5176591262570529,0.48234087374294704,2
26,RSVP_first,193,26_8_234,VD,7,0.24322412831673906,0.7567758716832609,4
26,RSVP_first,194,26_8_235,CD,7,0.3235018894335313,0.6764981105664687,4
26,RSVP_first,195,26_8_236,VD,7,0.9892994451760031,0.010700554823996936,2
26,RSVP_first,196,26_8_237,CD,7,0.10979954712486002,0.89020045287514,4
26,RSVP_first,197,26_8_238,CD,7,0.09898491333842917,0.9010150866615708,4
26,RSVP_first,198,26_8_239,CD,7,0.33856051112541213,0.6614394888745878,4
26,RSVP_first,199,26_8_240,VD,7,0.3185589264650026,0.6814410735349974,4
26,RSVP_first,200,26_8_241,VD,7,0.10061624044411598,0.899383759555884,4
26,RSVP_first,201,26_8_242,VD,7,0.3836330866518721,0.6163669133481279,3
26,RSVP_first,202,26_8_243,VD,7,0.258727600161334,0.741272399838666,5
26,RSVP_first,203,26_8_244,VD,7,0.3445814658888794,0.6554185341111206,4
26,RSVP_first,204,26_8_245,VD,7,0.38116040808488455,0.6188395919151154,3
26,RSVP_first,205,26_8_246,CD,7,0.5149142303259509,0.4850857696740492,2
26,RSVP_first,206,26_8_247,VD,7,0.10373559526148761,0.8962644047385123,3
26,RSVP_first,207,26_8_248,VD,7,0.3690396418323254,0.6309603581676746,4
26,RSVP_first,208,26_8_249,VD,7,0.38595535297700245,0.6140446470229975,3
26,RSVP_first,211,26_8_252,CD,7,0.9754130190769381,0.024586980923061955,2
26,RSVP_first,212,26_8_253,CD,7,0.33698158302702896,0.663018416972971,3
